chr	windowStart	windowEnd	D	f_d	f_dM	d_f
CM014757.1	27767749	27782012	0.168601	0.124158	0.061088	0.035996
CM014757.1	27774314	27787075	0.180186	0.098188	0.048015	0.026252
CM014757.1	27782092	27793282	0.068713	0.043689	0.019892	0.005121
CM014757.1	27787203	27801559	0.182042	0.140346	0.068509	0.045084
CM014757.1	27793296	27808516	0.145747	0.193359	0.058601	0.042997
CM014757.1	27801581	27816686	-0.039175	-0.103716	-0.018614	-0.012352
CM014757.1	27808601	27828965	-0.067056	-0.084006	-0.031532	-0.016836
CM014757.1	27816745	27838009	-0.001683	-0.001192	-0.000649	-0.000186
CM014757.1	27829192	27844630	-0.030907	-0.031434	-0.011011	-0.007929
CM014757.1	27838387	27852510	-0.011566	-0.043522	-0.003252	0.000043
CM014757.1	27845096	27859770	0.113976	0.068679	0.024009	0.009907
CM014757.1	27852639	27866381	-0.000972	-0.000480	-0.000229	-0.003197
CM014757.1	27859807	27870096	-0.077889	-0.070149	-0.030330	-0.028775
CM014757.1	27866428	27875795	-0.025419	-0.036720	-0.015903	-0.008800
CM014757.1	27870301	27889981	-0.083586	-0.149877	-0.030750	-0.018206
CM014757.1	27875825	27897618	-0.070430	-0.078769	-0.024046	-0.016270
CM014757.1	27890058	27906726	0.020133	0.021121	0.011805	0.004226
CM014757.1	27897636	27913705	0.052214	0.080174	0.023964	0.013894
CM014757.1	27906897	27926348	0.315739	0.268898	0.116510	0.107299
CM014757.1	27913878	27933737	0.374016	0.255568	0.151257	0.181604
CM014757.1	27926359	27946198	0.141575	0.074396	0.044255	0.057479
CM014757.1	27934009	27956464	-0.020063	-0.010243	-0.005294	-0.004398
CM014757.1	27946219	27961851	-0.095451	-0.133335	-0.036604	-0.023911
CM014757.1	27956542	27966610	0.016239	0.026352	0.008749	-0.003250
CM014757.1	27961865	27972226	0.052576	0.051689	0.022713	0.003699
CM014757.1	27966622	27981074	-0.085469	-0.148920	-0.033381	-0.013033
CM014757.1	27972387	27996893	-0.095860	-0.124493	-0.040577	-0.016957
CM014757.1	27981294	28009006	-0.014602	-0.017809	-0.005721	0.003251
CM014757.1	27997336	28019051	0.066020	0.060174	0.029261	0.028559
CM014757.1	28009093	28024161	0.047209	0.036885	0.024346	0.011062
CM014757.1	28019062	28029567	-0.072816	-0.109492	-0.040282	-0.022220
CM014757.1	28024180	28041009	-0.068692	-0.052840	-0.027272	-0.013764
CM014757.1	28029655	28052550	-0.008519	-0.005039	-0.002702	-0.000082
CM014757.1	28042882	28058761	0.029071	0.056460	0.006161	0.001033
CM014757.1	28052578	28065226	0.000394	-0.011133	0.000099	-0.004143
CM014757.1	28058842	28075545	0.072135	0.072466	0.026571	0.015884
CM014757.1	28065307	28082289	-0.076559	-0.071236	-0.026221	-0.012724
CM014757.1	28075717	28087307	-0.227466	-0.267246	-0.084416	-0.033713
CM014757.1	28082377	28093474	-0.055477	-0.065203	-0.024101	-0.004394
CM014757.1	28087325	28100059	0.028667	0.032446	0.011676	0.012096
CM014757.1	28093548	28107099	0.030632	0.046200	0.008778	0.013696
CM014757.1	28100204	28114831	0.041706	0.043953	0.010931	0.012472
CM014757.1	28107106	28123171	-0.003761	-0.003300	-0.001269	-0.002243
CM014757.1	28115111	28131067	-0.036796	-0.044711	-0.010443	-0.010583
CM014757.1	28123747	28137025	0.078744	0.092751	0.020338	0.015330
CM014757.1	28131349	28146701	-0.021837	-0.024900	-0.007463	-0.003344
CM014757.1	28137053	28160108	-0.107377	-0.107093	-0.030188	-0.033452
CM014757.1	28146921	28169361	-0.002732	-0.002267	-0.000770	-0.005019
CM014757.1	28161102	28180126	0.098330	0.058285	0.030903	0.024833
CM014757.1	28170949	28188048	0.390975	0.209094	0.129628	0.109172
CM014757.1	28180216	28196430	0.129776	0.092950	0.046186	0.038152
CM014757.1	28188148	28205171	-0.134631	-0.118289	-0.044438	-0.047374
CM014757.1	28196646	28212640	0.043517	0.041470	0.017205	0.003019
CM014757.1	28205184	28218377	0.104268	0.129433	0.062061	0.022698
CM014757.1	28212656	28225634	-0.012726	-0.020297	-0.007907	-0.000760
CM014757.1	28218479	28233927	-0.132884	-0.163119	-0.059527	-0.034393
CM014757.1	28225861	28242960	-0.024840	-0.025756	-0.010675	-0.011077
CM014757.1	28233961	28252889	0.002047	0.003085	0.000867	-0.002279
CM014757.1	28242983	28273714	0.167802	0.165414	0.062456	0.047823
CM014757.1	28253037	28280523	0.190899	0.140422	0.068873	0.050892
CM014757.1	28273755	28287742	0.006992	0.007126	0.002750	-0.002939
CM014757.1	28280587	28294288	0.071295	0.072425	0.038255	0.028326
CM014757.1	28287808	28302046	0.067149	0.084183	0.041378	0.024166
CM014757.1	28294432	28309414	-0.090240	-0.130935	-0.051794	-0.034301
CM014757.1	28302351	28316981	-0.132052	-0.161422	-0.064601	-0.055195
CM014757.1	28310239	28323367	-0.133060	-0.190309	-0.057645	-0.036145
CM014757.1	28316991	28329471	-0.100830	-0.234456	-0.057041	-0.025950
CM014757.1	28323445	28335953	-0.112478	-1.039212	-0.051618	-0.024929
CM014757.1	28329507	28341214	-0.021095	254.500644	-0.007460	-0.008300
CM014757.1	28336043	28348438	-0.032417	-0.119003	-0.016059	-0.015466
CM014757.1	28341269	28356490	-0.146926	-0.265432	-0.070733	-0.037616
CM014757.1	28348609	28369357	-0.066009	-0.114025	-0.018152	-0.011774
CM014757.1	28357051	28381447	-0.032218	-0.029522	-0.008985	-0.004901
CM014757.1	28369575	28398098	-0.005628	-0.004928	-0.001501	0.002988
CM014757.1	28381457	28403503	0.142300	0.176056	0.046128	0.040540
CM014757.1	28398110	28408791	0.172393	0.178631	0.101526	0.062526
CM014757.1	28403685	28416398	0.079576	0.095698	0.030766	0.013693
CM014757.1	28408850	28426459	-0.089778	-0.090473	-0.022344	-0.007408
CM014757.1	28416669	28435973	-0.041585	-0.019848	-0.010326	-0.006396
CM014757.1	28426809	28442905	0.174540	0.088427	0.048095	0.021488
CM014757.1	28436094	28450421	0.268247	0.189554	0.098540	0.041007
CM014757.1	28443377	28466774	0.106415	0.058950	0.033466	0.023699
CM014757.1	28450592	28475015	0.026116	0.014971	0.008999	0.007276
CM014757.1	28466902	28485402	-0.018457	-0.012828	-0.006416	-0.007420
CM014757.1	28475112	28494600	-0.061577	-0.057339	-0.020505	-0.015042
CM014757.1	28485582	28509647	0.033785	0.038281	0.013195	0.010224
CM014757.1	28494862	28517449	0.046785	0.069276	0.031960	0.014733
CM014757.1	28509854	28525830	0.039904	0.093149	0.036142	0.011396
CM014757.1	28517796	28532175	0.105292	0.084054	0.049606	0.013769
CM014757.1	28525895	28539039	0.125518	0.071865	0.054347	0.013856
CM014757.1	28532231	28546371	-0.094002	-0.181035	-0.039115	-0.011183
CM014757.1	28539105	28553489	-0.040568	-0.064027	-0.015274	-0.003823
CM014757.1	28546810	28560187	0.111144	0.110338	0.053654	0.023861
CM014757.1	28553504	28567520	0.053795	0.069282	0.023839	0.007330
CM014757.1	28560228	28574652	-0.009584	-0.011051	-0.004385	-0.011750
CM014757.1	28567623	28582948	-0.084388	-0.156872	-0.033645	-0.019792
CM014757.1	28574770	28595626	-0.098906	-0.124862	-0.034225	-0.022711
CM014757.1	28582959	28603510	-0.058288	-0.062166	-0.023163	-0.025497
CM014757.1	28596345	28613612	-0.080641	-0.302726	-0.043129	-0.028656
CM014757.1	28603523	28625466	-0.117987	-0.575370	-0.049680	-0.024617
CM014757.1	28613635	28631968	-0.102625	3.259133	-0.026238	-0.010938
CM014757.1	28625583	28643090	-0.056459	-0.175812	-0.015770	-0.006940
CM014757.1	28631994	28650699	0.108852	0.100765	0.040134	0.032238
CM014757.1	28643160	28656557	0.032599	0.045840	0.014878	0.023584
CM014757.1	28650733	28662980	-0.068331	-0.117767	-0.031562	-0.013981
CM014757.1	28656648	28675226	-0.026031	-0.026309	-0.011438	-0.011481
CM014757.1	28663000	28683393	-0.062485	-0.068154	-0.033675	-0.015843
CM014757.1	28675340	28686484	0.000126	0.000204	0.000058	0.007462
CM014757.1	28683438	28691348	0.012092	0.076232	0.005454	0.005493
CM014757.1	28686551	28698698	-0.128226	-0.399126	-0.080392	-0.030753
CM014757.1	28691425	28703470	-0.130097	-0.387045	-0.076509	-0.029281
CM014757.1	28698725	28709668	0.029928	0.059756	0.015922	0.006118
CM014757.1	28703483	28714483	0.040199	0.046271	0.021646	0.006301
CM014757.1	28710410	28719636	-0.101289	-0.282092	-0.063854	-0.025206
CM014757.1	28714541	28726144	-0.011176	-0.041732	-0.007211	0.005637
CM014757.1	28719665	28731365	0.112367	0.146501	0.071155	0.042994
CM014757.1	28726197	28742478	0.156802	0.134617	0.066856	0.062923
CM014757.1	28731776	28750265	0.115486	0.072783	0.032762	0.030011
CM014757.1	28742492	28754783	-0.054871	-0.064199	-0.016382	-0.012737
CM014757.1	28750283	28760375	-0.422512	0.711254	-0.130277	-0.055873
CM014757.1	28754947	28769831	-0.269810	1.673085	-0.079123	-0.034349
CM014757.1	28760422	28779088	-0.068634	-0.101787	-0.022367	-0.011253
CM014757.1	28769841	28786811	-0.002233	-0.003449	-0.000736	-0.005040
CM014757.1	28779118	28791978	0.195295	0.340134	0.080746	0.049984
CM014757.1	28786835	28804343	0.185181	0.177189	0.080667	0.045559
CM014757.1	28792473	28810433	0.108204	0.088647	0.044654	0.021537
CM014757.1	28804398	28821711	0.020608	0.019036	0.009108	0.004801
CM014757.1	28810486	28827307	-0.079098	-0.077949	-0.034801	-0.021765
CM014757.1	28821850	28837393	0.055662	0.037490	0.022103	0.016491
CM014757.1	28827392	28845607	0.172471	0.090844	0.057632	0.044633
CM014757.1	28837604	28853399	0.104509	0.070004	0.038505	0.024796
CM014757.1	28845712	28857827	0.002721	0.003152	0.001217	0.001006
CM014757.1	28853456	28864764	-0.063946	-0.093106	-0.039888	-0.026019
CM014757.1	28857859	28871268	-0.015394	-0.016895	-0.009138	-0.008211
CM014757.1	28864984	28876534	0.088126	0.088853	0.039012	0.011190
CM014757.1	28871381	28882415	0.114780	0.124053	0.058931	0.019717
CM014757.1	28876821	28891635	0.040260	0.033431	0.018194	0.008809
CM014757.1	28882772	28896807	-0.123751	-0.111940	-0.045623	-0.036933
CM014757.1	28891661	28903885	-0.117762	-0.100778	-0.035465	-0.023870
CM014757.1	28896814	28912215	0.079098	0.047721	0.023846	0.012107
CM014757.1	28904574	28918217	0.099992	0.072269	0.038875	0.027032
CM014757.1	28912267	28923738	0.054416	0.066428	0.025114	0.004961
CM014757.1	28918232	28929135	0.115332	0.142099	0.071940	0.013214
CM014757.1	28923769	28936190	0.175509	0.156787	0.097814	0.023412
CM014757.1	28929146	28946631	-0.323882	-0.842288	-0.106232	-0.050990
CM014757.1	28936512	28956351	-0.301353	-0.494068	-0.100742	-0.064025
CM014757.1	28946832	28963816	-0.015566	-0.016334	-0.005725	-0.007671
CM014757.1	28956443	28969749	-0.158871	-0.979260	-0.060345	-0.035667
CM014757.1	28963904	28982098	-0.152812	-0.289195	-0.054633	-0.034749
CM014757.1	28969862	28988952	-0.090300	-0.107952	-0.040466	-0.023196
CM014757.1	28982128	28994574	-0.161607	-0.231525	-0.087929	-0.050749
CM014757.1	28989122	28997831	-0.181302	-0.322517	-0.109799	-0.072641
CM014757.1	28994662	29004523	-0.118074	-0.349295	-0.093039	-0.053940
CM014757.1	28998178	29012785	-0.107015	-0.289135	-0.065797	-0.042949
CM014757.1	29004757	29022867	-0.059965	-0.068218	-0.021401	-0.013359
CM014757.1	29013353	29028165	-0.000340	-0.000514	-0.000121	0.000342
CM014757.1	29022890	29033725	0.006523	0.020148	0.003017	0.001661
CM014757.1	29028210	29039184	0.111566	0.162658	0.056563	0.027626
CM014757.1	29033786	29045962	0.096160	0.071441	0.044043	0.026550
CM014757.1	29039229	29054567	-0.038021	-0.028096	-0.014545	-0.023552
CM014757.1	29045973	29062544	0.079303	0.068041	0.026398	0.012343
CM014757.1	29054617	29069526	0.078419	0.062442	0.025162	0.011127
CM014757.1	29063147	29085702	-0.064754	-0.060550	-0.025059	-0.025814
CM014757.1	29069726	29095123	-0.025176	-0.024601	-0.009813	-0.011207
CM014757.1	29085851	29103297	-0.012852	-0.017549	-0.005851	-0.005786
CM014757.1	29095152	29110982	0.044189	0.046603	0.020790	0.006567
CM014757.1	29103307	29120388	-0.034230	-0.033233	-0.012154	-0.011189
CM014757.1	29111250	29124865	-0.077443	-0.116733	-0.032495	-0.026476
CM014757.1	29120411	29132805	-0.012604	-0.019124	-0.006691	-0.001045
CM014757.1	29124914	29138876	-0.082235	-0.131258	-0.046490	-0.011986
CM014757.1	29132815	29148159	0.032192	0.028597	0.017520	0.008108
CM014757.1	29139517	29152919	0.049091	0.044805	0.026720	0.012981
CM014757.1	29148217	29156246	0.056875	0.061051	0.036696	0.011338
CM014757.1	29153021	29166878	-0.015231	-0.011175	-0.005950	-0.005575
CM014757.1	29156936	29175125	-0.076437	-0.042776	-0.021950	-0.022954
CM014757.1	29166914	29183520	0.025179	0.012922	0.006548	0.002982
CM014757.1	29175210	29189384	-0.111720	-0.156249	-0.027734	-0.026158
CM014757.1	29183540	29197619	-0.286466	0.892680	-0.060782	-0.044816
CM014757.1	29189426	29206918	-0.128069	-0.280633	-0.033793	-0.019252
CM014757.1	29198870	29215728	-0.007118	-0.009614	-0.002769	0.004541
CM014757.1	29207331	29224479	0.035413	0.060063	0.015358	0.013126
CM014757.1	29215844	29232214	0.036252	0.043313	0.011709	0.002363
CM014757.1	29224725	29238657	-0.000829	-0.002176	-0.000251	-0.001567
CM014757.1	29232231	29249470	0.103681	0.071653	0.035861	0.027763
CM014757.1	29238687	29261473	0.163177	0.083354	0.046295	0.052666
CM014757.1	29249930	29268907	0.059813	0.068813	0.024970	0.020314
CM014757.1	29261566	29274547	-0.034459	-0.070068	-0.025277	-0.010597
CM014757.1	29268950	29280416	-0.047899	-0.095545	-0.029564	-0.023889
CM014757.1	29274596	29289072	0.063885	0.085219	0.027823	0.008515
CM014757.1	29280517	29299114	0.008861	0.014540	0.002711	-0.004794
CM014757.1	29289400	29307729	-0.149990	-0.245509	-0.043617	-0.035190
CM014757.1	29300184	29384871	-0.184003	-0.282397	-0.065107	-0.048983
CM014757.1	29307936	29392669	-0.174471	-0.552940	-0.065847	-0.043462
CM014757.1	29385052	29399320	-0.075562	-0.203524	-0.028878	-0.010939
CM014757.1	29392785	29407495	-0.052088	-0.056921	-0.017878	-0.005220
CM014757.1	29399337	29413547	0.085302	0.078376	0.034298	0.022775
CM014757.1	29407565	29423703	0.147449	0.145003	0.056192	0.032754
CM014757.1	29413832	29431521	-0.089799	-0.086271	-0.027850	-0.028791
CM014757.1	29423867	29438341	-0.102606	-0.110919	-0.039225	-0.043901
CM014757.1	29431697	29442832	0.066991	0.045551	0.027516	0.009493
CM014757.1	29438359	29448793	-0.047359	-0.046031	-0.023302	-0.019059
CM014757.1	29442903	29457087	-0.083008	-0.090757	-0.037062	-0.028669
CM014757.1	29448819	29461526	0.125352	0.071401	0.041099	0.020376
CM014757.1	29457206	29467807	0.065379	0.064945	0.030415	0.010357
CM014757.1	29461574	29475415	-0.032206	-0.032876	-0.015681	-0.016012
CM014757.1	29467876	29480963	-0.055387	-0.057445	-0.028112	-0.020529
CM014757.1	29475426	29486813	0.044712	0.047928	0.021800	0.010555
CM014757.1	29481123	29496314	0.150215	0.111613	0.061905	0.040052
CM014757.1	29486865	29500686	0.165825	0.131835	0.078985	0.050538
CM014757.1	29496406	29505215	-0.095408	-0.291982	-0.058135	-0.024062
CM014757.1	29500902	29508550	-0.068099	-0.355864	-0.056747	-0.016592
CM014757.1	29505238	29512952	0.020115	0.032034	0.015997	-0.003040
CM014757.1	29508589	29518169	-0.017655	-0.027336	-0.011866	-0.017292
CM014757.1	29513114	29525905	0.018483	0.026562	0.009972	-0.004591
CM014757.1	29518325	29534583	-0.076578	-0.170798	-0.028961	-0.017347
CM014757.1	29526030	29541386	-0.000202	-0.000507	-0.000050	0.001793
CM014757.1	29534666	29544945	0.189760	0.212344	0.038016	0.017600
CM014757.1	29541604	29550479	0.076622	0.110115	0.028222	0.006271
CM014757.1	29545042	29558003	-0.016964	-0.016393	-0.004809	-0.000569
CM014757.1	29550514	29567603	0.038528	0.019177	0.008404	0.006210
CM014757.1	29558105	29575453	0.074441	0.036731	0.023436	0.012020
CM014757.1	29567772	29583573	0.126199	0.070210	0.041301	0.020582
CM014757.1	29575572	29594229	0.126638	0.053677	0.030392	0.017202
CM014757.1	29583956	29605321	0.214042	0.070968	0.040771	0.026435
CM014757.1	29594289	29624032	0.179679	0.067195	0.044228	0.029334
CM014757.1	29605880	29634407	-0.055659	-0.026493	-0.015016	-0.011289
CM014757.1	29624186	29642686	-0.094228	-0.097949	-0.030509	-0.022715
CM014757.1	29634986	29653462	0.014577	0.012615	0.004700	0.005058
CM014757.1	29642817	29658646	-0.049450	-0.051380	-0.014431	-0.009276
CM014757.1	29653561	29663707	-0.178348	-0.535409	-0.088845	-0.044661
CM014757.1	29658732	29668564	-0.067401	-0.103385	-0.038819	-0.023530
CM014757.1	29663752	29677436	-0.009578	-0.012418	-0.004306	0.001570
CM014757.1	29668603	29697971	-0.000423	-0.000505	-0.000152	0.002604
CM014757.1	29689466	29704191	-0.052037	-0.073830	-0.017488	-0.008876
CM014757.1	29697987	29707386	-0.104799	-0.177653	-0.042031	-0.034602
CM014757.1	29704210	29713191	-0.007385	-0.008085	-0.003564	0.002186
CM014757.1	29707449	29719217	-0.015261	-0.013941	-0.007813	-0.001630
CM014757.1	29713274	29722666	-0.120410	-0.165234	-0.066483	-0.036612
CM014757.1	29719256	29729105	-0.075204	-0.142119	-0.044101	-0.020158
CM014757.1	29722687	29735432	-0.019351	-0.030006	-0.008994	-0.007589
CM014757.1	29729283	29740186	-0.070202	-0.148364	-0.022981	-0.017262
CM014757.1	29735482	29748770	-0.058044	-0.117874	-0.024190	-0.017219
CM014757.1	29740831	29755634	-0.036912	-0.033089	-0.014491	-0.009712
CM014757.1	29748965	29762841	0.032611	0.022053	0.011962	0.007271
CM014757.1	29755694	29767941	0.061729	0.058397	0.036582	0.019034
CM014757.1	29762860	29774057	0.008466	0.013475	0.005123	0.003039
CM014757.1	29768118	29785867	-0.040325	-0.047494	-0.014492	-0.003552
CM014757.1	29774131	29793716	-0.025983	-0.029041	-0.009902	-0.007666
CM014757.1	29785948	29799969	-0.007673	-0.018123	-0.003649	-0.006868
CM014757.1	29793814	29806202	0.015979	0.040351	0.007042	0.006426
CM014757.1	29800080	29813619	0.083651	0.093151	0.038945	0.025850
CM014757.1	29806381	29821862	0.074192	0.091157	0.036431	0.026439
CM014757.1	29813727	29826463	0.087794	0.177953	0.044409	0.030060
CM014757.1	29821933	29832404	-0.057084	-0.318770	-0.027450	-0.010160
CM014757.1	29826700	29836977	-0.156115	-2.894374	-0.067458	-0.029221
CM014757.1	29832505	29840138	0.073779	0.136220	0.043849	0.024014
CM014757.1	29837001	29845012	0.064081	0.074603	0.042921	0.021314
CM014757.1	29840150	29851653	-0.036539	-0.057760	-0.029422	-0.015563
CM014757.1	29845419	29856881	-0.052229	-0.187959	-0.035274	-0.015333
CM014757.1	29851868	29862840	-0.068450	-0.150408	-0.036105	-0.012615
CM014757.1	29856963	29871160	0.073103	0.067928	0.037355	0.028479
CM014757.1	29862912	29878154	0.248510	0.222479	0.125119	0.070498
CM014757.1	29871172	29888954	0.164306	0.201815	0.084483	0.031272
CM014757.1	29878175	29895528	0.039535	0.056535	0.018064	0.009146
CM014757.1	29888983	29902579	0.012500	0.031605	0.004682	0.006507
CM014757.1	29895689	29909435	-0.009544	-0.016225	-0.003633	-0.002135
CM014757.1	29902594	29915507	-0.049714	-0.067740	-0.021981	-0.014010
CM014757.1	29909590	29922705	-0.066477	-0.063485	-0.026569	-0.019583
CM014757.1	29915518	29930871	-0.075508	-0.074191	-0.030201	-0.014971
CM014757.1	29922922	29937099	-0.066253	-0.117330	-0.021703	-0.006894
CM014757.1	29931166	29943387	-0.019589	-0.043172	-0.007421	-0.002475
CM014757.1	29937169	29949591	0.041706	0.062829	0.019850	0.007935
CM014757.1	29943397	29956808	0.056138	0.076761	0.032553	0.011430
CM014757.1	29949665	29965296	-0.026575	-0.045156	-0.012246	-0.005844
CM014757.1	29956902	29970971	-0.104589	-0.218648	-0.033576	-0.016031
CM014757.1	29965379	29982913	-0.040474	-0.046905	-0.012276	-0.012468
CM014757.1	29970981	29994315	0.019720	0.015634	0.005669	-0.001048
CM014757.1	29983046	30002001	-0.003500	-0.002752	-0.001222	0.001214
CM014757.1	29994600	30010042	-0.089449	-0.063826	-0.028738	-0.015662
CM014757.1	30003229	30015754	-0.111328	-0.081092	-0.039389	-0.029188
CM014757.1	30010111	30023465	-0.040872	-0.043428	-0.017021	-0.012547
CM014757.1	30015802	30030017	0.075986	0.183929	0.025375	0.009736
CM014757.1	30023481	30035499	0.024266	0.394273	0.007091	0.000461
CM014757.1	30030072	30041199	-0.061708	1.577021	-0.020217	-0.013926
CM014757.1	30035574	30047063	-0.045780	-0.063002	-0.017084	-0.006898
CM014757.1	30041541	30052159	-0.096280	-0.099348	-0.052433	-0.016391
CM014757.1	30047072	30058500	-0.017832	-0.020208	-0.008902	-0.003524
CM014757.1	30052222	30067772	0.025030	0.036883	0.009705	0.002612
CM014757.1	30058511	30074503	-0.034518	-0.061569	-0.015867	-0.006653
CM014757.1	30067868	30080620	-0.077327	-0.050595	-0.027825	-0.009858
CM014757.1	30074536	30090250	-0.053481	-0.029020	-0.013122	-0.008693
CM014757.1	30080642	30100017	-0.093230	-0.624754	-0.018534	-0.013351
CM014757.1	30090605	30107729	-0.164596	0.397136	-0.042543	-0.023650
CM014757.1	30100519	30118251	0.006087	0.010682	0.002034	0.001733
