chr	windowStart	windowEnd	D	f_d	f_dM	d_f
CM014754.1	31775289	31793860	-0.099874	-0.184166	-0.050695	-0.019238
CM014754.1	31787148	31800425	-0.041066	-0.055442	-0.021465	-0.016814
CM014754.1	31794130	31805886	-0.109739	-0.192007	-0.056838	-0.046035
CM014754.1	31800465	31812789	-0.085210	-0.138233	-0.033942	-0.028900
CM014754.1	31806084	31843188	0.051394	0.059623	0.021886	0.007105
CM014754.1	31812970	31850548	0.067492	0.077621	0.029496	0.008566
CM014754.1	31843264	31857058	0.033330	0.034216	0.011000	0.005659
CM014754.1	31850808	31865254	0.090264	0.085995	0.026063	0.024798
CM014754.1	31857264	31870515	0.065810	0.071200	0.024738	0.012959
CM014754.1	31865299	31873799	-0.080827	-0.110458	-0.049153	-0.017282
CM014754.1	31870579	31880275	-0.121950	-0.167189	-0.072162	-0.026607
CM014754.1	31874092	31884075	-0.031236	-0.052493	-0.019812	-0.003878
CM014754.1	31880371	31890520	-0.122027	-0.415636	-0.052831	-0.024767
CM014754.1	31884131	31896947	-0.223604	-0.324754	-0.050099	-0.046846
CM014754.1	31890700	31903486	-0.157983	-0.593204	-0.034445	-0.030785
CM014754.1	31897198	31908547	-0.081256	0.786679	-0.031248	-0.014495
CM014754.1	31903499	31915633	-0.001745	-0.002147	-0.000833	0.003833
CM014754.1	31908563	31925805	-0.131594	-0.127087	-0.039149	-0.016521
CM014754.1	31915714	31936879	-0.149985	-0.176055	-0.038928	-0.018029
CM014754.1	31925838	31942848	-0.010294	-0.008239	-0.003318	-0.005936
CM014754.1	31936906	31949740	-0.123428	-0.217678	-0.038710	-0.013049
CM014754.1	31942940	31956240	-0.103227	-0.459483	-0.032724	-0.013369
CM014754.1	31949871	31961607	-0.058486	-0.120796	-0.019349	-0.009888
CM014754.1	31956267	31971713	0.047659	0.067207	0.011640	0.018048
CM014754.1	31961653	31976740	0.006780	0.013071	0.001975	0.001260
CM014754.1	31971748	31981523	-0.319836	5.097480	-0.127191	-0.066282
CM014754.1	31976828	31987078	-0.282912	-0.923200	-0.097176	-0.076359
CM014754.1	31981562	31991272	-0.126382	-0.283547	-0.060987	-0.037062
CM014754.1	31987098	31996636	-0.047511	-0.139242	-0.033194	-0.014561
CM014754.1	31991283	32000330	0.092322	0.119754	0.060589	0.016118
CM014754.1	31996678	32006517	0.004376	0.006386	0.002837	-0.001556
CM014754.1	32000363	32013850	0.003778	0.003878	0.002078	-0.001642
CM014754.1	32006632	32029062	0.035967	0.024661	0.015909	0.006218
CM014754.1	32013888	32037406	-0.078257	-0.067408	-0.028849	-0.010645
CM014754.1	32029077	32043016	0.051517	0.051001	0.021392	0.011608
CM014754.1	32037445	32046698	0.161674	0.200124	0.091265	0.044104
CM014754.1	32043080	32052118	-0.102805	-0.236609	-0.046355	-0.041101
CM014754.1	32047041	32057955	-0.039577	-0.050266	-0.016757	-0.015794
CM014754.1	32052718	32063812	-0.025806	-0.024908	-0.011368	-0.010532
CM014754.1	32058169	32070557	-0.382772	-0.979832	-0.187121	-0.129869
CM014754.1	32063995	32081591	-0.352968	-1.065187	-0.185461	-0.146991
CM014754.1	32070648	32087793	-0.023549	-0.032634	-0.008610	-0.018724
CM014754.1	32081760	32091176	0.337347	0.300161	0.150501	0.114892
CM014754.1	32087800	32096191	0.214057	0.213014	0.130867	0.090663
CM014754.1	32091381	32102542	-0.037156	-0.052235	-0.019238	-0.010074
CM014754.1	32096293	32107026	-0.375724	-1.853557	-0.143587	-0.092619
CM014754.1	32102930	32111256	-0.258315	-158.786611	-0.145849	-0.075417
CM014754.1	32107086	32116916	-0.017148	-0.050765	-0.015431	-0.012448
CM014754.1	32111524	32121507	-0.102360	-0.252574	-0.079188	-0.044386
CM014754.1	32117417	32126900	-0.048635	-0.092039	-0.032451	-0.014446
CM014754.1	32121534	32136190	-0.060815	-0.098226	-0.043926	-0.017015
CM014754.1	32126986	32142978	-0.099732	-0.168699	-0.084703	-0.035161
CM014754.1	32136224	32177546	-0.087281	-0.123842	-0.050715	-0.036916
CM014754.1	32143111	32189886	-0.103005	-0.081477	-0.037602	-0.032730
CM014754.1	32177566	32196800	-0.086824	-0.070102	-0.024095	-0.020181
CM014754.1	32190334	32206040	0.089046	0.158992	0.038790	0.032694
CM014754.1	32196833	32211842	0.194920	0.229002	0.109155	0.087531
CM014754.1	32206143	32216563	0.203408	0.219120	0.096812	0.080480
CM014754.1	32211945	32228677	0.148011	0.116467	0.042434	0.024379
CM014754.1	32216886	32235110	0.031519	0.024822	0.009996	0.001702
CM014754.1	32228864	32242515	-0.011407	-0.023745	-0.007551	-0.002494
CM014754.1	32235286	32246300	-0.004049	-0.011647	-0.003761	0.000806
CM014754.1	32242593	32251757	0.090405	0.149098	0.080435	0.039691
CM014754.1	32246318	32260127	0.146871	0.238036	0.069487	0.044814
CM014754.1	32251870	32272729	0.037269	0.028044	0.008329	0.010706
CM014754.1	32260242	32280666	-0.093065	-0.039780	-0.016008	-0.011507
CM014754.1	32272791	32287218	-0.181916	-0.179431	-0.051826	-0.028020
CM014754.1	32280694	32297213	-0.068995	-0.077979	-0.021784	-0.012330
CM014754.1	32287499	32304234	-0.102278	-0.099085	-0.037637	-0.031373
CM014754.1	32297521	32312177	-0.189002	-0.213917	-0.094104	-0.077154
CM014754.1	32304586	32323082	-0.178420	-0.170468	-0.054438	-0.053184
CM014754.1	32312194	32334047	-0.146030	-0.148305	-0.036535	-0.031111
CM014754.1	32323164	32347792	-0.023114	-0.019666	-0.007991	-0.001420
CM014754.1	32334125	32359536	0.019051	0.012578	0.005563	0.002339
CM014754.1	32348055	32373425	-0.039757	-0.013950	-0.006426	-0.008712
CM014754.1	32359613	32380454	-0.154744	-0.107876	-0.025473	-0.021977
CM014754.1	32373437	32409851	-0.260345	0.266104	-0.038768	-0.028231
CM014754.1	32380465	32423526	-0.160034	0.779711	-0.022176	-0.015478
CM014754.1	32410004	32435967	0.041050	0.065897	0.008482	0.006193
CM014754.1	32423590	32444025	-0.057321	2.513541	-0.016374	-0.007020
CM014754.1	32435998	32449707	-0.153617	2.925758	-0.075225	-0.025616
CM014754.1	32444069	32457324	0.002736	0.002912	0.000915	0.008214
CM014754.1	32449718	32467226	0.193659	0.121464	0.060933	0.031247
CM014754.1	32457395	32477079	0.102792	0.089371	0.036030	0.013586
CM014754.1	32467304	32487754	-0.127430	-0.195440	-0.048011	-0.019315
CM014754.1	32477440	32497523	-0.003087	-0.003115	-0.001444	0.001018
CM014754.1	32487874	32506162	-0.011301	-0.010203	-0.003781	0.002564
CM014754.1	32498165	32522656	-0.124543	-0.090605	-0.031150	-0.015530
CM014754.1	32507828	32532293	0.021561	0.018375	0.006471	0.004363
CM014754.1	32522692	32542301	-0.095600	-0.114781	-0.034388	-0.016091
CM014754.1	32532396	32548566	-0.250749	-0.249787	-0.111397	-0.054520
CM014754.1	32542320	32555813	-0.051586	-0.061304	-0.032138	-0.013313
CM014754.1	32548664	32563212	-0.049739	-0.071080	-0.025455	-0.013587
CM014754.1	32555825	32570758	-0.171024	-0.206717	-0.061279	-0.023474
CM014754.1	32563325	32581200	-0.100487	-0.071840	-0.033393	-0.008930
CM014754.1	32572332	32590570	-0.031331	-0.023548	-0.013272	-0.006847
CM014754.1	32581301	32601910	0.010522	0.007511	0.004100	-0.002215
CM014754.1	32590622	32610973	0.080690	0.034144	0.016732	0.005855
CM014754.1	32601996	32618050	-0.082968	-0.069661	-0.026940	-0.029339
CM014754.1	32611038	32629654	-0.092153	-0.182348	-0.054560	-0.035874
CM014754.1	32618254	32636253	-0.079706	-0.186678	-0.036622	-0.018298
CM014754.1	32629671	32642833	-0.149648	-0.911109	-0.041178	-0.025317
CM014754.1	32636337	32652923	-0.013181	-0.018994	-0.004163	-0.003020
CM014754.1	32643653	32661116	0.026760	0.022277	0.010632	0.013787
CM014754.1	32653713	32670490	0.009612	0.003834	0.002277	0.004569
CM014754.1	32661399	32677817	0.009677	0.005309	0.002187	0.001963
CM014754.1	32671450	32688554	0.037821	0.351524	0.010954	0.005763
CM014754.1	32677828	32697185	0.133091	0.279557	0.046564	0.016261
CM014754.1	32688909	32704704	0.162105	0.244204	0.081193	0.023163
CM014754.1	32697260	32714203	0.065016	0.096878	0.029608	0.009010
CM014754.1	32704721	32722035	0.033837	0.043973	0.011995	0.006888
CM014754.1	32714229	32726891	0.183303	0.270926	0.076597	0.061336
CM014754.1	32722055	32735447	0.239430	0.233751	0.135766	0.072101
CM014754.1	32727016	32742339	0.145616	0.140337	0.076912	0.040070
CM014754.1	32735457	32746541	0.059552	0.105036	0.036341	0.022873
CM014754.1	32742364	32753655	0.060329	0.138687	0.032633	0.017405
CM014754.1	32746598	32761016	0.175609	0.200282	0.054115	0.030141
CM014754.1	32753667	32767961	0.078141	0.057121	0.024095	0.012438
CM014754.1	32761075	32776730	0.009677	0.006899	0.003337	-0.002498
CM014754.1	32768848	32791491	-0.013332	-0.006124	-0.003080	-0.003568
CM014754.1	32777118	32800391	-0.127474	-0.052503	-0.025646	-0.017493
CM014754.1	32791816	32807774	-0.096702	-0.071841	-0.025483	-0.014709
CM014754.1	32800403	32813171	-0.006488	-0.008043	-0.002700	0.007174
CM014754.1	32807860	32819658	0.172260	0.142351	0.066721	0.056833
CM014754.1	32813199	32826213	0.180552	0.101941	0.052711	0.023814
CM014754.1	32819831	32832792	-0.056311	-0.045099	-0.019916	-0.003970
CM014754.1	32826314	32836832	0.002047	0.003315	0.001018	0.004061
CM014754.1	32832947	32844832	0.090109	0.084605	0.042832	0.034297
CM014754.1	32836894	32849939	0.057743	0.050699	0.025699	0.031896
CM014754.1	32845078	32854092	-0.068991	-0.086851	-0.038583	-0.005811
CM014754.1	32850230	32861704	-0.104976	-0.318944	-0.047120	-0.012039
CM014754.1	32854188	32870674	0.095876	0.188765	0.034569	0.018019
CM014754.1	32861835	32875161	0.141014	0.112182	0.052174	0.035994
CM014754.1	32870689	32885104	0.088378	0.088574	0.034738	0.017412
CM014754.1	32875375	32890215	0.124201	0.229280	0.079812	0.035625
CM014754.1	32885118	32895082	0.074139	0.140946	0.063600	0.027914
CM014754.1	32890261	32903310	-0.063619	-0.147446	-0.032695	-0.012523
CM014754.1	32895231	32908155	-0.101693	-0.238997	-0.035684	-0.009770
CM014754.1	32903362	32914545	0.039268	0.063107	0.028942	0.012191
CM014754.1	32908245	32922383	-0.015386	-0.023850	-0.014659	-0.004404
CM014754.1	32914631	32933457	-0.008645	-0.012431	-0.006841	-0.002846
CM014754.1	32922525	32938205	0.092448	0.165707	0.050682	0.028560
CM014754.1	32933849	32946019	0.183216	0.296920	0.063867	0.060020
CM014754.1	32938447	32953959	-0.002297	-0.003120	-0.000794	0.008492
CM014754.1	32946099	32964118	-0.012022	-0.015181	-0.004429	-0.003150
CM014754.1	32954076	32972557	0.033126	0.038238	0.011722	0.007860
CM014754.1	32964134	32982034	-0.262775	-0.376446	-0.061187	-0.034998
CM014754.1	32972636	32986392	-0.202188	-0.610526	-0.058609	-0.036008
CM014754.1	32982121	32994232	-0.027386	-0.089024	-0.017865	-0.001089
CM014754.1	32986497	32999990	-0.037473	-0.067483	-0.023393	-0.005575
CM014754.1	32994398	33013606	0.048629	0.063584	0.016720	0.004962
CM014754.1	33000039	33020242	-0.060926	-0.075356	-0.015825	-0.015341
CM014754.1	33013622	33027077	-0.150504	-0.461687	-0.047529	-0.023416
CM014754.1	33020279	33036590	-0.207554	0.476842	-0.047643	-0.020139
CM014754.1	33027364	33047057	-0.194863	-0.304307	-0.040618	-0.025256
CM014754.1	33036677	33055342	-0.055582	-0.070344	-0.015427	-0.009653
CM014754.1	33047073	33066721	-0.141338	0.618686	-0.044309	-0.019171
CM014754.1	33055401	33074065	-0.104142	-0.242875	-0.041754	-0.024174
CM014754.1	33066737	33079973	-0.101011	-0.243609	-0.053409	-0.024625
CM014754.1	33074090	33086525	-0.024491	-0.041559	-0.015432	-0.005858
CM014754.1	33080000	33099092	-0.022858	-0.039099	-0.015245	-0.005088
CM014754.1	33086589	33107414	0.018439	0.030292	0.011702	0.005687
CM014754.1	33099210	33113203	0.100955	0.156103	0.070532	0.033495
CM014754.1	33107579	33119636	0.050165	0.120405	0.031233	0.019309
CM014754.1	33113297	33127491	0.058812	0.045365	0.023195	0.009262
CM014754.1	33119975	33134892	0.102802	0.041607	0.032008	0.011522
CM014754.1	33127893	33139973	-0.047292	-0.038936	-0.017799	-0.004842
CM014754.1	33134940	33144905	0.019843	0.041627	0.011763	0.004347
CM014754.1	33140111	33151788	0.160307	0.197048	0.084576	0.043913
CM014754.1	33145094	33160508	0.153270	0.203355	0.069054	0.045226
CM014754.1	33151822	33165339	0.141931	0.186109	0.080214	0.046859
CM014754.1	33160717	33168669	0.122097	0.143023	0.069206	0.032023
CM014754.1	33165357	33174568	-0.008224	-0.025885	-0.003394	-0.003693
CM014754.1	33168745	33181782	-0.045016	-0.175702	-0.018024	-0.012823
CM014754.1	33174802	33190269	-0.074036	-0.080296	-0.015782	-0.016977
CM014754.1	33181897	33199560	-0.188832	-0.128960	-0.036537	-0.040127
CM014754.1	33190289	33209510	-0.144015	-0.137410	-0.059323	-0.033967
CM014754.1	33199653	33222483	-0.042287	-0.034446	-0.014311	-0.011319
CM014754.1	33209713	33229369	-0.048811	-0.027172	-0.012663	-0.012770
CM014754.1	33222651	33236528	-0.022414	-0.016024	-0.008673	0.006213
CM014754.1	33229515	33248463	0.037321	0.045161	0.017100	0.019992
CM014754.1	33236613	33258275	-0.016031	-0.025033	-0.006138	-0.002566
CM014754.1	33248679	33270767	0.029370	0.011836	0.007315	0.001352
CM014754.1	33258447	33279777	0.076629	0.024942	0.016241	0.009071
CM014754.1	33271093	33288154	0.036731	0.016822	0.007442	0.005210
CM014754.1	33279785	33337870	-0.085518	-0.062093	-0.022667	-0.034566
CM014754.1	33288235	33368888	-0.102094	-0.174935	-0.034935	-0.027849
CM014754.1	33338145	33379535	0.056312	0.211407	0.026100	0.018037
CM014754.1	33368912	33384226	0.124707	0.152134	0.057239	0.040505
CM014754.1	33379703	33390180	0.130887	0.121127	0.033769	0.032948
CM014754.1	33384249	33395469	0.044909	0.071158	0.010998	0.010934
CM014754.1	33390342	33423631	0.016530	0.012745	0.004304	0.003698
CM014754.1	33395579	33437152	0.091833	0.044548	0.023207	0.016746
CM014754.1	33424564	33447528	0.069265	0.032429	0.013907	0.011294
CM014754.1	33437255	33454287	-0.024406	-0.014866	-0.005122	-0.002153
CM014754.1	33447768	33463319	-0.026524	-0.022895	-0.006640	-0.001811
CM014754.1	33454469	33472647	-0.133993	-0.188229	-0.035586	-0.018314
CM014754.1	33463338	33513273	0.069391	0.041056	0.019467	0.007946
CM014754.1	33472783	33521997	0.158198	0.098179	0.062352	0.033788
CM014754.1	33513292	33528720	0.007990	0.008432	0.003752	0.006140
CM014754.1	33522431	33534709	0.026525	0.025075	0.010665	0.011361
CM014754.1	33528828	33542615	0.208691	0.189462	0.097040	0.055780
CM014754.1	33534799	33549287	0.215861	0.148303	0.090431	0.055181
CM014754.1	33542625	33554221	-0.129347	-0.149259	-0.052218	-0.026610
CM014754.1	33549544	33560466	-0.087366	-0.232717	-0.045310	-0.024534
CM014754.1	33554613	33567274	0.094532	0.116391	0.052317	0.030323
CM014754.1	33561058	33572000	0.151689	0.138045	0.084298	0.048467
CM014754.1	33567297	33576277	0.024510	0.034706	0.017193	-0.002199
CM014754.1	33572088	33579992	-0.094648	-0.229856	-0.070915	-0.032410
CM014754.1	33576488	33587883	-0.018014	-0.020999	-0.008278	-0.002058
CM014754.1	33580091	33595394	-0.042936	-0.041719	-0.016840	-0.011475
CM014754.1	33587898	33603729	-0.208913	-0.373853	-0.088059	-0.053608
CM014754.1	33595516	33609776	-0.200301	-0.347506	-0.071984	-0.049032
CM014754.1	33603744	33621320	-0.104864	-0.195087	-0.036157	-0.024085
CM014754.1	33609964	33635184	-0.102347	-1.286953	-0.036020	-0.023976
CM014754.1	33621365	33640065	-0.016956	-0.071144	-0.007878	0.002952
CM014754.1	33635207	33644120	0.086689	0.132638	0.056169	0.027456
CM014754.1	33640097	33651560	-0.035547	-0.026239	-0.013609	-0.008231
CM014754.1	33644165	33656839	-0.127426	-0.106616	-0.059373	-0.041482
CM014754.1	33651709	33665378	0.022014	0.022620	0.010839	0.012487
CM014754.1	33657131	33673172	-0.020579	-0.022558	-0.010192	-0.009035
CM014754.1	33666306	33679215	-0.094028	-0.115733	-0.057118	-0.030277
CM014754.1	33673236	33684177	0.065172	0.063486	0.040458	0.015761
CM014754.1	33679279	33687090	0.004219	0.007110	0.004289	-0.001831
CM014754.1	33684290	33695122	-0.011361	-0.019247	-0.009512	-0.005492
CM014754.1	33687111	33704360	0.055462	0.031613	0.018053	0.010416
CM014754.1	33695968	33713955	0.007261	0.002949	0.001881	-0.001214
CM014754.1	33704687	33718342	-0.019664	-0.012891	-0.008219	-0.011257
CM014754.1	33714182	33728257	-0.167532	-0.422184	-0.088270	-0.037892
CM014754.1	33718431	33735852	-0.134129	-0.358557	-0.059177	-0.029357
CM014754.1	33728360	33743629	0.206031	0.173119	0.096660	0.056806
CM014754.1	33735870	33750375	0.185873	0.143093	0.089243	0.043981
CM014754.1	33744263	33759441	0.076339	0.073169	0.039890	0.023396
CM014754.1	33750476	33818516	0.129082	0.102169	0.053912	0.043885
CM014754.1	33759686	33861189	0.097579	0.058684	0.036777	0.028895
CM014754.1	33818560	33874674	0.000023	0.000021	0.000009	0.002526
CM014754.1	33861223	33888304	0.040356	0.045550	0.012333	0.010033
CM014754.1	33875087	33898544	0.056734	0.055299	0.020343	0.013087
CM014754.1	33888335	33904320	0.037263	0.032574	0.015439	0.011346
CM014754.1	33898563	33912350	0.036682	0.025288	0.014981	0.009484
CM014754.1	33904343	33918946	-0.062624	-0.073475	-0.034868	-0.015081
CM014754.1	33912437	33925252	-0.096308	-0.122063	-0.049844	-0.022379
CM014754.1	33918993	33933792	0.109922	0.102873	0.041749	0.020304
CM014754.1	33925926	33945925	0.113745	0.130064	0.043004	0.027607
CM014754.1	33933832	33951276	-0.001387	-0.001376	-0.000543	-0.001513
CM014754.1	33946326	33958595	0.070145	0.065960	0.033735	0.018746
CM014754.1	33951300	33965118	0.057686	0.086047	0.034960	0.019712
CM014754.1	33958612	33971654	0.110572	0.157622	0.057437	0.041005
CM014754.1	33965178	33978861	-0.023787	-0.068482	-0.009411	0.004165
CM014754.1	33971866	33991221	-0.209408	1.031713	-0.091564	-0.039143
CM014754.1	33980762	33998195	-0.059060	-0.091449	-0.026245	-0.011174
CM014754.1	33991982	34003912	0.056567	0.052298	0.023277	0.009077
CM014754.1	33998304	34010361	-0.045622	-0.072174	-0.021220	-0.011399
CM014754.1	34004107	34017232	-0.206197	-0.311443	-0.094038	-0.059907
CM014754.1	34010371	34025066	-0.071496	-0.083704	-0.026837	-0.023109
CM014754.1	34017415	34031976	0.186450	0.240757	0.061368	0.037036
CM014754.1	34025235	34038625	0.023284	0.022726	0.005744	0.006210
CM014754.1	34032327	34045235	-0.140305	-0.214176	-0.033899	-0.033518
CM014754.1	34038659	34052394	-0.006960	-0.011219	-0.002406	-0.003954
CM014754.1	34045276	34064660	0.051343	0.172876	0.011999	0.007826
CM014754.1	34052538	34074071	0.193049	0.801639	0.045042	0.034698
CM014754.1	34064950	34081127	0.154779	0.142827	0.076964	0.038290
CM014754.1	34074096	34089449	-0.067806	-0.126064	-0.043046	-0.022260
CM014754.1	34081192	34098324	-0.158611	-1.045242	-0.102869	-0.050098
CM014754.1	34089521	34104858	-0.238781	5.996319	-0.088380	-0.051456
CM014754.1	34098846	34113846	-0.258273	0.965521	-0.068432	-0.031164
CM014754.1	34104890	34125306	-0.009673	-0.015822	-0.003147	0.001834
CM014754.1	34114248	34130511	0.188905	0.128140	0.057086	0.039453
CM014754.1	34125332	34138266	0.207534	0.137944	0.059620	0.044121
CM014754.1	34130598	34144154	0.063724	0.064367	0.024537	0.009514
CM014754.1	34138388	34161249	-0.175454	-0.286590	-0.052566	-0.032123
CM014754.1	34144770	34171567	-0.170992	-0.178933	-0.040999	-0.031841
CM014754.1	34161475	34178467	-0.018073	-0.011311	-0.004569	-0.011708
CM014754.1	34171606	34182310	0.077861	0.047878	0.025548	0.012287
CM014754.1	34178486	34187081	0.011957	0.014284	0.006031	0.006650
CM014754.1	34182440	34193139	-0.053206	-0.103830	-0.029586	-0.012761
CM014754.1	34187175	34196504	0.076664	0.176369	0.044080	0.012253
CM014754.1	34193253	34203738	0.188932	0.540730	0.102745	0.034069
CM014754.1	34196923	34211721	0.168802	0.251111	0.067053	0.035104
CM014754.1	34203760	34217714	0.097212	0.136829	0.041338	0.027297
CM014754.1	34211908	34225680	0.062406	0.079765	0.032931	0.019969
CM014754.1	34218635	34233559	-0.014254	-0.011011	-0.006287	-0.006783
CM014754.1	34225804	34239212	-0.115530	-0.068082	-0.035459	-0.053306
CM014754.1	34233611	34244814	-0.023482	-0.015498	-0.007325	-0.015938
CM014754.1	34239235	34249754	-0.016638	-0.019832	-0.006307	-0.009311
CM014754.1	34244933	34258120	0.088593	0.130638	0.040757	0.029775
CM014754.1	34249957	34267056	0.052903	0.097296	0.023594	0.031334
CM014754.1	34258138	34273892	-0.029369	-0.053704	-0.011544	-0.008706
CM014754.1	34267095	34278885	0.048596	0.069652	0.023557	0.014017
CM014754.1	34274029	34284871	-0.018728	-0.026901	-0.009021	-0.003852
CM014754.1	34279492	34293497	-0.187423	-0.271249	-0.067229	-0.042160
CM014754.1	34285232	34299853	-0.166250	-0.382330	-0.072507	-0.052486
CM014754.1	34293731	34306834	-0.122582	-0.372179	-0.060060	-0.038606
CM014754.1	34299999	34313365	-0.139623	-0.634768	-0.060439	-0.031592
CM014754.1	34307281	34319706	-0.151932	-0.648067	-0.067972	-0.046044
CM014754.1	34313377	34326014	-0.082943	-0.194426	-0.037695	-0.018536
